id,genres,name,platforms,rating,companies,release_date
63499,"Platform, Hack and slash/Beat 'em up, Arcade",Teenage Mutant Ninja Turtles: Rooftop Run,"Android, iOS",90.0,Nickelodeon Interactive,2013-04-18
56929,Sport,Ice Rage,iOS,90.0,Mountain Sheep,2011-12-14
79812,"Racing, Arcade",Cel Damage HD,"PlayStation 3, PlayStation Vita, PlayStation 4, Xbox One, Nintendo Switch",90.0,Finish Line Games,2014-04-22
87661,"Platform, Racing, Arcade",Run Sausage Run!,"PC (Microsoft Windows), Android, iOS, PlayStation 4, Xbox One, Nintendo Switch",90.0,"CrazyLabs LTD, QubicGames S.A.",2017-12-13
86970,"Shooter, Tactical, Arcade",World of Warships: Blitz,"Android, iOS",90.0,Wargaming Mobile,2017-07-15
6933,"Fighting, Shooter, Platform, Puzzle, Adventure, Arcade",Capcom Digital Collection,Xbox 360,90.0,Capcom,2012-03-27
31292,"Puzzle, Adventure",Darkness and Flame: Born of Fire,"PC (Microsoft Windows), Mac, Android, Nintendo Switch",90.0,FIVE-BN GAMES,2016-12-08
18131,Puzzle,Frozen Free Fall,"PlayStation 3, Xbox 360, iOS, PlayStation 4, Xbox One, Windows Phone",90.0,"SuperVillain Studios, Disney Interactive",2013-11-21
86813,Simulator,Disney Magic Kingdoms,"PC (Microsoft Windows), Android, iOS",90.0,Gameloft,2016-03-16
87577,"Simulator, Adventure",Jurassic Life: Tyrannosaurus Rex Dinosaur Simulator,"Android, iOS",90.0,Gluten Free Games LLC,2014-06-29
86494,"Simulator, Strategy",RollerCoaster Tycoon Touch,"Android, iOS",90.0,Nvizzio Creations,2017-02-22
87026,"Role-playing (RPG), Simulator",Ultimate Horse Simulator,"Android, iOS",90.0,Gluten Free Games LLC,2015-10-17
83730,"Music, Platform, Adventure, Arcade",Super One More Jump,Nintendo Switch,90.0,"SMG Studio, Premo Games",2018-01-25
88904,Arcade,Pac-Man,"Android, iOS, BlackBerry OS, Windows Phone",90.0,"Namco Bandai Games, Namco Networks America, Inc.",2008-07-10
88777,Card & Board Game,Yahtzee With Buddies,"Android, iOS",90.0,"Scopely, Mediatonic",2017-06-02
43017,"Shooter, Adventure",Destiny: The Taken King - Legendary Edition,"PlayStation 3, Xbox 360, PlayStation 4, Xbox One",90.0,"Activision Publishing, Bungie",2015-10-15
87049,"Racing, Sport, Arcade",Finger Driver,"Android, iOS",90.0,Ketchapp Games,2018-01-10
7039,"Hack and slash/Beat 'em up, Adventure",Knights Contract,"PlayStation 3, Xbox 360",90.0,"Bandai Namco Entertainment, Game Republic Inc.",2011-02-22
57191,"Simulator, Sport, Arcade",Table Tennis Touch,"Android, iOS",90.0,Yakuto,2014-05-15
86792,"Simulator, Arcade",Flight Pilot Simulator: 3D Flying Games,"Android, iOS",90.0,Fun Games For Free,2015-02-23
87579,"Simulator, Adventure",Jurassic Life: Velociraptor Dinosaur Simulator,"Android, iOS",90.0,Gluten Free Games LLC,2014-08-10
95835,"Racing, Sport",Torque Drift,PC (Microsoft Windows),90.0,Grease Monkey Games,2020-03-24
95027,"Shooter, Role-playing (RPG), Adventure, Indie",Garage,Nintendo Switch,90.0,"tinyBuild, Zombie Dynamics",2018-05-10
33414,"Fighting, Platform, Indie, Arcade",Blast Brawl 2: Bloody Boogaloo,"PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",90.0,Mind's Eye Games,2016-10-25
87657,"Platform, Arcade",Stack Jump,"Android, iOS",90.0,Voodoo,2017-07-27
87200,"Role-playing (RPG), Simulator, Adventure",Day R Premium,"Android, iOS",90.0,"Rmind Games, tltgames",2015-01-19
87280,"Role-playing (RPG), Simulator",Hustle Castle,iOS,90.0,MY.GAMES,2017-10-30
63150,Puzzle,Tetris Blitz,"Android, iOS, Windows Phone",90.0,"EA Salt Lake, Electronic Arts",2013-05-17
38695,"Platform, Arcade",Sonic Dash 2: Sonic Boom,"Android, iOS",90.0,"Hardlight, Sega Games",2015-07-01
89492,Arcade,Sniper Strike: Special Ops,"PC (Microsoft Windows), iOS",90.0,EightPixelsSquare,2017-11-27
74828,"Shooter, Racing, Adventure",Into the Dead 2,"Android, iOS, Nintendo Switch",90.0,"PikPok, Versus Evil",2017-08-28
75868,Simulator,Farming Simulator 17: Platinum Edition,"PC (Microsoft Windows), Mac, PlayStation 4, Xbox One",90.0,Focus Entertainment,2017-11-14
88940,"Music, Indie",Incredibox,"PC (Microsoft Windows), Mac, Android, iOS",90.0,So Far So Good,2009-08-16
90517,"Fighting, Arcade",ACA Neo Geo: The Last Blade 2,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",90.0,HAMSTER,2018-02-15
92090,Adventure,KleptoCats 2,"Android, iOS",90.0,HyperBeard,2018-03-12
88856,Sport,My NBA 2K18,iOS,90.0,2K,2017-09-06
41026,"Simulator, Strategy",Farming Simulator 16,"Android, iOS, PlayStation Vita",90.0,"Giants Software, Giants Software, Focus Entertainment",2015-08-05
79275,Adventure,Goosebumps Night of Scares,iOS,90.0,Cosmic Forces,2016-03-16
89738,"Indie, Card & Board Game",Solitaire 3D,"Linux, PC (Microsoft Windows), Mac, Xbox One, Legacy Mobile Device",90.0,GrassGames,2020-07-01
4678,"Role-playing (RPG), Turn-based strategy (TBS)",Arc Rise Fantasia,Wii,90.0,"Marvelous Entertainment, Ignition Entertainment, Imageepoch",2009-06-04
23413,"Racing, Simulator",Blocky Roads,"Android, iOS",90.0,DogByte Games,2013-11-06
20087,"Real Time Strategy (RTS), Simulator, Strategy, Hack and slash/Beat 'em up, Adventure",AVP: Evolution,"Android, iOS, Ouya",90.0,"Angry Mob Games, Fox Digital Entertainment",2013-02-28
86964,Arcade,Hop,"Android, iOS",90.0,Ketchapp Games,2016-09-29
95526,Arcade,Flip the Gun - Simulator Game,"Android, iOS",90.0,Playgendary,2018-03-21
87041,"Simulator, Arcade",Go Plane,"Android, iOS",90.0,Voodoo,2017-11-27
87584,Sport,Darts of Fury,"Android, iOS",90.0,Yakuto,2017-10-18
69736,"Simulator, Card & Board Game",Epsilon Tahari: Reign of the Machines,"Mac, iOS",90.0,CodeBlender,2016-06-15
90974,"Role-playing (RPG), Adventure",Xuan Yuan Sword: The Gate of Firmament,"PC (Microsoft Windows), PlayStation 4, Xbox One, PlayStation 5",90.0,"DOMO Studio, SOFTSTAR Entertainment",2015-02-25
56288,"Puzzle, Adventure",Family Guy: Another Freakin' Mobile Game,"Android, iOS",90.0,Jam City,2017-01-13
53812,Strategy,Total War: Shogun 2 - Collection,PC (Microsoft Windows),90.0,"CREATIVE ASSEMBLY, Sega",2012-12-31
50176,Adventure,Strong Bad's Cool Game for Attractive People Episode 2: Strong Badia the Free,"Wii, PC (Microsoft Windows), PlayStation 3",90.0,Telltale Games,2008-09-15
65115,Simulator,Stardom: The A-List,iOS,90.0,Glu Games,2011-12-14
74960,Arcade,Fire Rides,iOS,90.0,Voodoo,2017-09-07
28412,"Shooter, Arcade",ACA Neo Geo: Shock Troopers,"Android, iOS, PlayStation 4, Xbox One, Nintendo Switch",90.0,"HAMSTER, Saurus, SNK",2017-03-09
88320,Strategy,Kingdom Rush HD,iOS,90.0,Armor Games,2011-12-19
76927,"Simulator, Sport",Football Manager Mobile 2018,iOS,90.0,"Sports Interactive, Sega Games",2017-11-09
87270,"Puzzle, Adventure, Indie",Rescue the Enchanter,"PC (Microsoft Windows), iOS",90.0,Syntaxity,2016-12-20
57775,"Sport, Arcade",Bowling King,"Android, iOS",90.0,Miniclip.com,2014-03-20
86936,"Puzzle, Strategy",Simon's Cat - Crunch Time,iOS,90.0,Strawdog Studios Ltd,2017-06-27
87046,"Simulator, Strategy, Arcade",Cooking Fever,"Android, iOS",90.0,Nordcurrent,2014-08-19
56902,"Simulator, Sport",Golf Clash,"Android, iOS",90.0,Playdemic,2017-01-18
80743,"Turn-based strategy (TBS), Card & Board Game",Solitaire,"Wii, iOS",90.0,GameOn,2009-11-27
89929,Adventure,Uncharted: The Nathan Drake Collection - Special Edition,PlayStation 4,90.0,"Sony Computer Entertainment of America, Naughty Dog, Bluepoint Games",2015-12-31
58917,"Simulator, Adventure",Dragon Mania Legends,"PC (Microsoft Windows), Android, iOS, Windows Phone",90.0,Gameloft,2015-01-07
76858,Strategy,Battle Bay,"Android, iOS",90.0,Rovio Entertainment,2017-05-03
29207,Role-playing (RPG),Gothic II: Gold Edition,PC (Microsoft Windows),89.99371049438062,"THQ Nordic, Piranha Bytes",2005-11-29
45142,"Platform, Puzzle, Role-playing (RPG), Adventure",The Legend of Zelda: Ocarina of Time - Master Quest,"Nintendo GameCube, 64DD",89.99135018821882,"Nintendo, Nintendo EAD Software Development Group No.3",2002-02-28
11594,"Role-playing (RPG), Simulator, Strategy, Tactical",Disgaea 5: Alliance of Vengeance,PlayStation 4,89.96902314227728,"Nippon Ichi Software, NIS America",2015-03-26
5401,Role-playing (RPG),Lunar: Eternal Blue,Sega CD,89.96163327125626,"Game Arts, Working Designs, Studio Alex",1994-12-22
111285,"Shooter, Role-playing (RPG), Adventure",Warframe: Fortuna,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",89.95575221238938,"Digital Extremes, Panic Button Games",2018-11-08
5369,"Role-playing (RPG), Sport, Strategy",Captain Tsubasa,Sega CD,89.94957331264546,Tecmo,1994-09-30
59737,"Shooter, Indie, Arcade",ZeroRanger,PC (Microsoft Windows),89.9447539515463,System Erasure,2018-09-28
8734,"Platform, Indie",Super Mario Bros. Crossover,"PC (Microsoft Windows), Web browser",89.94185476611312,Exploding Rabbit,2010-04-27
2022,"Simulator, Strategy, Turn-based strategy (TBS)",Europa Universalis,PC (Microsoft Windows),89.93796314735027,"Strategy First, Typhoon Games, Paradox Development Studio",2000-03-14
9737,Adventure,The Dagger of Amon Ra,DOS,89.93717890360631,Sierra On-Line,1992-12-31
109594,Platform,Castlevania Requiem: Symphony of the Night & Rondo of Blood,PlayStation 4,89.93243609430041,Konami Digital Entertainment,2018-10-26
218896,"Puzzle, Adventure, Indie",Toem: Basto Region,"PC (Microsoft Windows), Xbox One, Nintendo Switch, PlayStation 5, Xbox Series X|S",89.92680707901118,Something We Made,2022-09-24
134157,"Platform, Role-playing (RPG), Simulator, Strategy, Adventure, Indie",tModLoader,"Linux, PC (Microsoft Windows), Mac",89.92209730767031,"Re-Logic, TML Team",2020-05-17
210463,Sport,Tony Hawk's Pro Skater 4,PlayStation,89.91811430836205,"Activision, Neversoft Entertainment",2002-10-23
6459,"Puzzle, Adventure",Katamari Forever,PlayStation 3,89.90046046065261,"Genki, Namco Bandai Games",2009-07-23
8266,Sport,NFL Street 3,"PlayStation 2, PlayStation Portable",89.89371064497081,"EA Orlando, Electronic Arts, EA Sports BIG",2006-11-14
82441,Adventure,Outlast: Bundle of Terror,"PlayStation 4, Xbox One, Nintendo Switch",89.8904455400246,Red Barrels,2014-12-23
8100,Simulator,Haunting Starring Polterguy,"Sega Mega Drive/Genesis, PlayStation Portable",89.88851167548417,"Electronic Arts, Tec Toy",1993-12-31
192905,"Simulator, Strategy, Adventure",The Sims 2,Game Boy Advance,89.88023749595398,"Electronic Arts, Griptonite Games",2005-10-24
15531,"Hack and slash/Beat 'em up, Adventure",Batman: Arkham Knight - Season of Infamy: Most Wanted Expansion,"PC (Microsoft Windows), PlayStation 4, Xbox One",89.875980467526,"Warner Bros. Interactive Entertainment, Rocksteady Studios, Iron Galaxy Studios",2015-12-22
19334,"Role-playing (RPG), Adventure",Final Fantasy: Brave Exvius,"Android, iOS",89.87389046102903,"A-Lim, Square Enix, Gumi Inc., Square Enix Business Division 8",2015-10-22
17573,"Shooter, Arcade",Geometry Wars 3: Dimensions Evolved,"Linux, PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac, iOS, PlayStation Vita, PlayStation 4, Xbox One",89.8598990363966,"Lucid Games, Sierra, Activision, Aspyr Media",2014-10-02
18872,Sport,Championship Manager: Season 99/00,PC (Microsoft Windows),89.85958903331108,"Sports Interactive, Eidos Interactive Europe",1999-12-31
46722,"Role-playing (RPG), Adventure, Indie",Touhou Puppet Dance Performance,PC (Microsoft Windows),89.85849720948659,FocasLens,2014-12-01
9831,"Real Time Strategy (RTS), Role-playing (RPG), Strategy",Warlords Battlecry,PC (Microsoft Windows),89.8558872521812,Strategic Studies Group,2000-01-01
11845,"Shooter, Platform",Turrican II: The Final Fight,"DOS, Commodore C64/128/MAX, Amiga, Amstrad CPC, ZX Spectrum, Atari ST/STE, Commodore CDTV",89.85074572069655,"Rainbow Arts, Factor 5",1991-12-31
585,"Simulator, Strategy",688(I) Hunter/Killer,PC (Microsoft Windows),89.85059760956176,"Electronic Arts, Sonalysts",1997-07-04
5450,"Shooter, Simulator, Arcade",Wings,"Amiga, Game Boy Advance",89.84158934698756,"Cinemaware, Cinemaware",1990-10-01
6616,"Role-playing (RPG), Strategy, Adventure",Summon Night: Swordcraft Story 2,Game Boy Advance,89.84013599627785,"Banpresto, Atlus, Flight-Plan",2004-04-20
15072,Role-playing (RPG),Landstalker: The Treasures of King Nole,"Linux, Wii, PC (Microsoft Windows), Mac, Sega Mega Drive/Genesis",89.83817614755226,"Climax Entertainment, Sega Enterprises, Ltd., Tec Toy, Sega, Sega Corporation",1992-10-30
41884,"Shooter, Platform, Adventure",Uncharted 3: Drake's Deception - Game of the Year Edition,PlayStation 3,89.837721964211,"Naughty Dog, Sony Computer Entertainment",2012-09-21
41037,"Shooter, Adventure",Metal Gear Solid: Integral,"PC (Microsoft Windows), PlayStation, PlayStation 3, PlayStation Portable, PocketStation",89.82174472247662,"Konami, Konami Computer Entertainment Japan, Microsoft Game Studios, Digital Dialect",1999-06-24
15264,"Simulator, Sport",Keith Van Eron's Pro Soccer,"PC (Microsoft Windows), DOS, Commodore C64/128/MAX, Amiga, Amstrad CPC, ZX Spectrum, Atari ST/STE",89.81182732869634,"Sensible Software, Microplay Software, The Electronic Pencil Co. Ltd., Kixx, Smart Egg Software, Designer Software, Ziggurat Interactive, MicroProse Software, Inc.",1988-12-31
410,"Role-playing (RPG), Adventure",Final Fantasy Legend III,Game Boy,89.80771144699014,"SUNSOFT, Square, Square Osaka Development Department",1991-12-13
86268,"Role-playing (RPG), Strategy, Turn-based strategy (TBS), Tactical",XCOM 2 Collection,"Linux, PC (Microsoft Windows), Mac, Android, iOS, PlayStation 4, Xbox One, Nintendo Switch",89.7891759606548,"2K Games, Feral Interactive, Virtuos, Firaxis Games, Take-Two Interactive",2018-02-01
139446,Fighting,Mortal Kombat 11: Ultimate,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series X|S, Google Stadia",89.7868929105502,"Shiver Entertainment, QLOC, Warner Bros. Entertainment Inc., NetherRealm Studios",2020-11-17
2528,Role-playing (RPG),Lands of Lore: The Throne of Chaos,"DOS, FM Towns, NEC PC-6000 Series",89.77875121298874,"Virgin Interactive Entertainment (Europe) Ltd., Westwood Studios",1993-12-31
3462,"Fighting, Role-playing (RPG)",Custom Robo,Nintendo 64,89.77468516182049,"Nintendo, Noise",1999-12-08
10585,"Puzzle, Role-playing (RPG), Adventure",Elvira: Mistress of the Dark,"DOS, Commodore C64/128/MAX, Amiga, Atari ST/STE",89.76843670566568,"Accolade, Horror Soft",1990-12-31
15464,Adventure,Alien: Isolation - Last Survivor,"Linux, PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac, PlayStation 4, Xbox One",89.7640284904827,"Feral Interactive, Sega, The Creative Assembly",2014-10-14
131371,Platform,Bounce,Legacy Mobile Device,89.76250749656444,Nokia,2001-12-31
2899,"Role-playing (RPG), Turn-based strategy (TBS), Adventure",EarthBound,"Super Nintendo Entertainment System, Wii U, Super Famicom, New Nintendo 3DS",89.75927944791852,"Creatures Inc., Ape, HAL Laboratory, Nintendo",1994-08-27
18698,"Racing, Sport",Rage Racer,PlayStation,89.74857581958315,Namco,1996-12-03
7016,"Shooter, Simulator, Strategy",IL-2 Sturmovik: Birds of Prey,"PlayStation 3, Xbox 360, Nintendo DS, PlayStation Portable",89.73288810013656,"DiP Interactive, SME Dynamic Systems, Gaijin Entertainment, 505 Games",2009-09-04
133674,"Simulator, Strategy, Turn-based strategy (TBS)",Old World,"Linux, PC (Microsoft Windows), Mac",89.72558341416752,"Hooded Horse, mohawk games",2020-05-05
1463,Shooter,Perfect Dark,Nintendo 64,89.70460615445013,"Rare, Nintendo, Gradiente",2000-05-22
24329,"Adventure, Visual Novel",Fate/Stay Night: Réalta Nua - Unlimited Blade Works,PC (Microsoft Windows),89.70032104509525,TYPE-MOON,2012-01-31
128334,"Shooter, Adventure",Star Wars Battlefront II: Celebration Edition,"PC (Microsoft Windows), PlayStation 4, Xbox One",89.69728284509276,"EA Digital Illusions CE, Electronic Arts",2019-12-05
133416,"Puzzle, Adventure, Indie",Cube Escape Collection,"PC (Microsoft Windows), Mac, Android, iOS",89.6917885104535,Rusty Lake,2020-10-14
11417,"Platform, Puzzle, Adventure, Indie",Odallus: The Dark Call,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",89.67828698024734,"JoyMasher, Digerati Distribution",2015-07-15
16480,"Role-playing (RPG), Adventure, Indie",Loren the Amazon Princess,"Linux, PC (Microsoft Windows), Mac",89.65356429047303,Winter Wolves,2012-04-30
6516,"Puzzle, Role-playing (RPG), Adventure",Radiant Historia,Nintendo DS,89.6517218015187,"Atlus, Atlus USA, Headlock",2010-11-03
109611,"Music, Indie, Arcade",Beat Hazard 2,"PC (Microsoft Windows), Android, iOS",89.6427991102196,Cold Beam Games,2019-10-16
25651,"Role-playing (RPG), Strategy, Turn-based strategy (TBS), Tactical, Adventure, Indie",Darkest Dungeon: The Crimson Court,"Linux, PC (Microsoft Windows), Mac, iOS, PlayStation Vita, PlayStation 4, Nintendo Switch",89.62540438820164,"BlitWorks, Red Hook Studios",2017-06-19
15020,"Role-playing (RPG), Strategy, Turn-based strategy (TBS), Tactical, Adventure",Arc the Lad,"PlayStation, PlayStation 3, PlayStation Portable, PlayStation Vita",89.62430770859902,"G-Craft, Sony Computer Entertainment of America, Sony Computer Entertainment",1995-06-30
11338,Music,Gitaroo Man,PlayStation 2,89.59675925418813,"Koei, iNiS, Koei",2001-06-21
11155,Adventure,Dreams,"PlayStation 4, PlayStation VR",89.5795993472941,"Media Molecule, Sony Interactive Entertainment",2020-02-14
456,"Real Time Strategy (RTS), Strategy",StarCraft: Brood War,"PC (Microsoft Windows), Mac",89.5778862411788,"Blizzard Entertainment, Saffire, Sierra Entertainment",1998-11-30
22510,"Fighting, Platform, Racing",Sonic Gems Collection,"PlayStation 2, Nintendo GameCube",89.56823460059655,"Sonic Team, Sega",2005-08-11
11259,"Real Time Strategy (RTS), Strategy",Alien Nations,PC (Microsoft Windows),89.55871985342442,"JoWooD Entertainment AG, Neo Software Produktions",1999-05-11
80174,Puzzle,Mario's Super Picross,"Wii, Wii U, Super Famicom, New Nintendo 3DS",89.55542073888536,"Nintendo, Ape, Jupiter Corporation",1995-09-14
27304,"Role-playing (RPG), Adventure",Ys VIII: Lacrimosa of Dana,"PC (Microsoft Windows), PlayStation Vita, PlayStation 4, Nintendo Switch, PlayStation 5, Google Stadia",89.52152475660856,"NIS America, Nihon Falcom",2016-07-21
121404,"Platform, Puzzle, Role-playing (RPG), Adventure, Indie",Shady Part of Me,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",89.51181639325235,"Douze Dixièmes, Focus Entertainment",2020-12-10
18727,"Real Time Strategy (RTS), Simulator, Tactical",Transport Fever,"Linux, PC (Microsoft Windows), Mac",89.50930603198199,"Good Shepherd Entertainment, Urban Games",2016-11-08
14,"Puzzle, Role-playing (RPG), Turn-based strategy (TBS)",Fallout 2,"PC (Microsoft Windows), Mac",89.49664990740045,"Interplay Entertainment, Black Isle Studios, MacPlay, The Omni Group, Bethesda Softworks",1998-10-29
18197,"Shooter, Platform, Adventure, Indie",Azure Striker Gunvolt 2,"PC (Microsoft Windows), Nintendo 3DS, Xbox One, Xbox Series X|S",89.4809569539295,"Inti Creates, Yacht Club Games",2016-09-28
140427,"Role-playing (RPG), Simulator, Adventure, Indie",My Time at Sandrock,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series X|S",89.45928171392231,"Pathea Games, PM Studios",2023-11-02
15103,Strategy,Flight Control,"Wii, Android, iOS, Nintendo DSi",89.45506777882326,Firemint,2010-02-19
8307,"Puzzle, Sport, Strategy",Lemmings 2: The Tribes,"DOS, Amiga",89.4469407697177,"Psygnosis, DMA Design",1993-12-31
403,"Role-playing (RPG), Adventure",Final Fantasy Legend II,Game Boy,89.42692889174084,"SUNSOFT, Square",1990-12-14
145947,Puzzle,Portal Reloaded,PC (Microsoft Windows),89.42291682921112,PORTANIS,2021-04-19
